gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
WDR61,9.558337491682117,9.340185060309267,9.649086998266062,9.498155508606573,9.371899735094225,9.312774506324859,9.58878767842557,9.617201469027506,9.639080983948864,9.453397503435772
CRABP1,7.284732986269042,7.259088385146307,7.6282285744082365,7.176859309007088,7.011039277835477,7.093368044360794,7.328511023190636,7.294381513129209,7.119717761200187,6.678798737342243
IREB2,9.637744742804138,9.32072529059148,9.401663100710286,9.285230095628652,9.506957799580885,9.379673241805339,9.709260169691825,9.273006154577134,9.64228357729384,9.73375701950803
HYKK,8.051426639293883,7.570490416433747,8.16018350470987,7.758015577125996,7.752682436115189,7.549334429214304,7.831562299382108,7.799406601161645,8.024849041529064,8.035568087873578
PSMA4,9.907317977113529,9.89659296140257,9.95782204819831,9.960804025256133,9.820281967479833,9.986729997353489,9.843193132254545,9.940689710401346,9.912775390713943,9.815773493298371
ADAMTS7,6.334570338414559,6.31077536901635,6.534636098820796,6.4370976246935365,6.312089786567429,NA,6.64939821323353,6.545023563500057,6.593288871409734,6.507180575088174
MORF4L1,11.04131797472107,11.036540842246264,11.066716183234536,11.09213408460946,11.138955839043856,11.109596007530735,11.1303158375284,11.171453671902006,11.052963636509384,11.044992129680432
CTSH,12.408922976523714,12.492327702254421,12.900455770084218,12.886849558314548,12.684899182328238,12.71706488699004,12.48597427611422,12.684153636259495,12.186485757661544,12.140532761783486
RASGRF1,6.441400965690551,6.424489405930407,6.226771098600113,6.346464478374472,6.689108018538598,6.636932258853393,6.426579014376692,6.545023563500057,NA,6.185281268255636
TMED3,8.757660326325858,8.569996998200873,8.858858681847996,8.636725180511057,8.330787637993684,8.487077295870385,8.754384906687891,8.84437591367409,8.553146549316406,8.67571525873621
MTHFS,9.578968631843894,9.536417588976803,9.55651236081037,9.562005609913802,9.424851865624852,9.409085646249684,9.342797235684074,9.432628597997313,9.60008486432417,9.366050981829593
ST20-MTHFS,9.567215559456661,9.525834491627293,9.523703232092595,9.570042256013858,9.405221864981442,9.409085646249684,9.368117203018986,9.416512208606905,9.536100879620099,9.353431557595366
ST20,6.937563523127491,6.749501044471583,6.5484327049552835,6.924504667636283,6.703462758651315,6.823213063196397,6.7682525743178115,6.611234283507548,6.869484508194088,6.637768844621398
AC015871.3,7.188293615513753,7.279389387330361,7.520331090012207,7.123257338662248,7.122077319996157,7.093368044360794,6.780874178294289,7.053657810851229,7.128878238925914,7.303737083113828
ST20-AS1,7.043137526064009,6.6900908191673265,6.9425102146386255,7.409607784672532,6.826609241977895,6.823213063196397,6.578878532710266,6.992857164851597,6.719912218690515,6.84423788641144
ZFAND6,9.277384442395867,9.435993909490815,9.247337602740082,9.4939374719422709,9.482188453744817,9.634999906365133,9.241399423749804,9.33556473292496,9.385618890784109,9.469080319762567
FAH,10.352053346162137,10.233523769967203,10.622415391373606,10.406812431298636,10.563193040560199,10.626860792288339,10.819865344831953,10.946214190608643,10.818988453142381,10.710903835919211
CTXND1,6.843273268131361,7.062254146864619,7.998674633019902,7.743876776178432,7.454682155252151,7.231470981388609,6.7682525743178115,6.764580840342928,7.4617465556915,7.699032974753477
AC016705.2,8.034454903327415,7.887262368309683,8.137536514419024,7.872910083061164,7.529114747256056,7.4281571553072,7.981272779087389,7.90878411011818,7.896626283536172,7.909059715378045
ARNT2,9.68880629477059,9.69597047770391,9.966842877485304,9.67623314873377,9.553275632771125,9.604812783081087,9.543201620096154,9.555461608324451,9.182825616842052,9.425535550106325
ABHD17C,7.678006542362343,7.791558730898315,8.028521806908081,7.866399001627474,7.376200254201986,7.570313640165484,7.664500053667773,7.9605128914432735,7.539374497700202,7.844396335533083
MESD,9.41652468388316,9.497949513047946,9.461240015236852,9.340305001434503,9.492560743569483,9.512977589698517,9.250505065501288,9.395523025910794,9.30909729519368,9.415452996378734
TLNRD1,8.259268861985174,9.052346393484404,8.50968970988982,9.413593399949276,9.841535533288338,10.110061171680552,8.400718266565185,8.908337014634872,8.692516520649509,8.725531328168174
IL16,7.165092355987112,7.085498133410805,7.003887983692206,6.587147346112726,6.520998379884663,6.490572685243408,7.379200305508633,6.807578551684101,7.110498763546197,7.024833735096016
EFL1,8.378387436352789,8.42261706591447,8.301349764004097,8.258292066109863,8.955334273607184,8.720830424435498,8.480276582730532,8.73723071295956,8.195880824303366,8.457232231723872
AC243919.1,8.226019047184318,8.135761229612044,8.26419917260181,8.122811987062057,8.215298595675762,8.180962154084982,8.126822176189334,8.205289166783187,8.899395372590542,8.67571525873621
GOLGA6L9,6.504366487129311,6.563389868971355,6.293819715390507,6.30855590343136,6.615111616509272,6.805630292523609,6.5643515679545885,6.5107434667043025,6.511615636485793,6.522287583540325
GOLGA2P10,6.415425181872323,6.628130003649739,6.3578927510531695,6.289221756519298,NA,6.733075666961993,6.426579014376692,6.457747029278018,6.695460594383877,6.566682624741463
AC245033.4,11.45010248181453,11.411302401270543,11.80236137293283,11.46450626051124,11.522291568450676,11.806407297859455,11.557364910392252,11.59570150778031,11.311181984372421,11.212739954259815
RPS17,12.011271331663236,11.949298826333491,12.347174996120632,11.998076310890088,12.03707428558608,12.276672588125228,12.053788893144297,12.087741152529565,11.880643507749177,11.730580698159276
AC245033.1,11.996010346831943,11.932569896527891,12.335033746105367,11.98761397771386,12.016377101088322,12.248067671912349,12.044330173675203,12.083372789020816,11.865308045585486,11.71545641664561
CPEB1,6.362028124230531,NA,6.834030942122401,6.63388741536814,6.6451668738968035,6.733075666961993,7.054760080153259,7.123390788846454,6.425043305646704,6.537238140709094
AP3B2,6.248917950014152,6.229664992034008,6.5890486056649955,6.30855590343136,6.717676147589067,6.695383222947144,6.504736189834672,6.720262807290535,6.268115070414895,6.566682624741463
AC105339.2,6.689174535126622,6.208655015931845,6.667004915860606,6.522375747253962,6.5688218148817334,6.636932258853393,6.343947546146071,6.5107434667043025,6.8363179229138185,6.718694531095071
WHAMM,7.9143567026806965,8.10196209450141,8.230353699174472,8.354484973970493,8.588442008859733,8.470432421022847,8.165846397744765,8.22128154208643,8.59010084684071,8.465074003391369
HOMER2,8.004265342105281,7.977010927918344,7.894474149788564,8.055716660592482,8.184921770880045,7.9682353030515225,7.704805260212976,7.827538082437343,7.954452713236506,7.948749723597025
RAMAC,6.823652817902048,7.073922937227462,6.910813878151918,7.033124498209729,6.97599068210897,7.393262923620082,6.924304356927023,7.017485649446544,6.802371223496373,7.076929940790455
C15orf40,8.641971297620419,8.195741910468456,8.50968970988982,8.128264931848019,7.976085319652644,8.180962154084982,8.367624508009078,8.328523744076115,8.61639436669472,8.511250108390644
BTBD1,9.511576358662857,9.440508635163946,9.420546522585964,9.50445953042928,9.808706715602828,9.832453635897542,9.518915111291975,9.598955339770303,9.553215810851981,9.465175569032079
HDGFL3,8.19961769612762,8.248187068116273,8.186898846040851,8.335752631202123,8.254831053263505,8.50897589780249,8.050678903441785,7.9477535235090375,8.015000279120603,7.970948965592974
ADAMTSL3,7.900373809540219,7.71164010722701,8.132964144034332,8.026812447336553,7.283679452393446,7.150204763182642,7.724543373418032,7.585446051667346,7.755887223063968,7.63791118504117
UBE2Q2P1,6.823652817902048,6.734876158340906,6.6795979378262125,7.067587348420444,6.717676147589067,6.714352475371707,6.742673352146881,6.594964123259143,6.683077679886886,6.6097530112197695
AC048382.5,6.813741657720786,6.579849128429572,6.834030942122401,6.949358723616267,7.022535511060373,6.787830683801622,6.6630979677860385,6.889912037866297,6.923122674703607,6.69222023045652
ZSCAN2,7.847911641922837,7.328926473265115,7.477694549175948,7.288211561432569,7.3399006411855625,7.003681838620659,8.131758318783984,7.284268112249782,7.69550864940422,7.581318076437351
AC048382.6,6.7528014782222705,6.792507073067989,7.333714123287052,6.751598636596933,6.826609241977895,6.714352475371707,6.578878532710266,6.779056201150626,6.645278517185988,6.718694531095071
SCAND2P,8.323554393335392,7.90043047597313,8.15116732129852,7.462368291751746,7.674671320531232,7.393262923620082,8.05588206342574,7.657738176540903,8.364368086909577,8.321282040613983
WDR73,9.224116080587244,9.275956714771569,9.446574842196172,9.181514852688377,9.197743710358491,9.098412385749432,9.23223594694262,9.23149646381094,9.211137831242006,9.259610063737414
Metazoa_SRP,6.40225990908834,6.460487336941718,6.388893669300147,6.522375747253962,6.4028350696965886,6.555123236259139,6.309523772553418,6.421303476548724,6.511615636485793,6.380272003870008
NMB,6.454215678366703,6.478155216074868,6.3262115983922325,6.327634591702577,6.826609241977895,6.823213063196397,6.458351393178123,6.779056201150626,6.683077679886886,6.665251277154464
SEC11A,10.143296221925942,10.032885460031627,10.148848939633275,10.087982083643022,10.21793943127811,10.254788757669282,10.12769610159266,10.145932684210587,10.011430903869478,9.962870784371058
ZNF592,9.711674489682695,9.83105085411887,9.581897357389327,9.788978774245251,10.014170511532756,9.939132969632823,9.541347873348458,9.623232589636785,9.684836855797817,9.894829364282272
ALPK3,9.499258842496655,10.017858885796379,9.971972425060292,10.425758037920714,10.421644539105069,10.529783589124644,9.051284177708597,9.613166669256813,9.217593264252276,9.594132855969294
SLC28A1,10.38840786334333,10.47050315610613,10.739835647343213,10.56797872384049,10.615380821126404,10.504117454785316,10.844128764024344,10.974010768181774,10.989624775175892,11.059308968879385
PDE8A,10.251906303314986,10.476011301091125,10.485646216396091,10.546755648820794,10.038443086450643,10.259640767252474,9.884722752492037,9.963054425311798,10.037205994281019,10.106411041782797
AKAP13,11.368228448666814,11.420472948905267,11.382998510393929,11.590842816496265,11.03279998534525,11.191435037742389,10.535998381449193,10.626113813942034,10.581892464517683,10.912902660998055
KLHL25,7.226152211097063,7.932834366120601,7.293309329783763,7.758015577125996,7.87188499431788,7.809660468674929,7.345606060737065,7.665551539353158,7.308925054261787,7.5148794190896915
NTRK3,7.909710778933196,7.853806519196456,8.003692237219134,7.765033359406341,7.759569583943074,7.559862162517057,7.536354173347562,7.618023826422905,7.447172471211505,7.970948965592974
MRPL46,8.696935943506213,8.66565057363361,9.001133259044794,8.833160028428768,8.710757012798835,8.930077376315314,8.856315957969075,8.802467775685765,8.793912663656263,8.679090380970564
AC013489.1,8.214763287037446,8.303756795208116,8.598600217917781,8.431490738301616,8.293309140287644,8.535889855104791,8.338031378759911,8.362570012341319,8.360484295263147,8.250450779114523
MRPS11,8.570183202836905,8.352482114461331,8.65709344551524,8.55809904623675,8.66012649370348,8.487077295870385,8.45686631613156,8.559933445368138,8.767758322944022,8.413323640289793
DET1,7.472847446964117,7.357852478111608,7.477694549175948,7.101246369217776,7.184817733905264,6.924435716213897,7.25803069504369,7.456277026342561,7.324956397945806,7.277260472727082
AEN,7.334110162119029,8.141318233899923,7.734664249693678,8.391235438821155,8.976180134243238,8.913753658819335,7.25803069504369,8.034786620702668,7.638919610968628,7.880026009229035
ISG20,6.157863199507359,6.6900908191673265,6.156457311446689,6.820573620812144,7.022535511060373,7.034200740876178,6.238111967783352,6.40273083018304,6.217506586239379,6.637768844621398
HAPLN3,6.126189600203524,6.27078959112703,6.310106483857593,6.327634591702577,6.86542892686313,6.89147737462862,6.274259265328244,6.594964123259143,6.147145820445951,6.312373655844206
MFGE8,9.686091931503572,9.11582137968417,9.07926590773467,8.674487674284094,8.667469119874003,8.395999541031054,8.906143434732162,8.791797730961607,8.603307504576982,8.648426211052644
ABHD2,11.055058015851099,11.060936221989198,10.906498690379365,11.090738190696394,10.949415895834857,10.805588211337312,10.795186870844518,10.742428389641208,10.33113997661021,10.605759382680235
FANCI,6.454215678366703,6.749501044471583,6.641484413155498,6.488866518238148,6.385136541074646,6.695383222947144,6.51987241556169,6.5107434667043025,6.657988535440321,6.6238288932173655
POLG,9.502348094686257,9.817230261527332,9.535877784072852,9.771660528083471,9.838286064166947,9.976942614613884,9.429538672411985,9.565936815134306,9.575165938452216,9.705899919626367
RHCG,11.560555879058366,11.544140944730527,11.167968822739565,10.663089645783622,10.21668867300742,10.264476513507896,11.083950213831944,11.060264425026716,10.050525665444786,9.893377145212652
KIF7,6.576470107865521,6.495609489503562,6.69208204531406,6.886402156630865,6.471536268895213,NA,6.504736189834672,6.561863112704654,6.439837351600273,6.522287583540325
PEX11A,8.418186526596259,8.10196209450141,8.062580630133656,8.015086656587542,7.806880539874698,7.835886522586042,7.964770474084113,8.161755379140189,8.058799730285983,8.019682596998035
ANPEP,13.628932234863631,13.705902702275287,13.764430931406087,13.728909040988066,14.456878451315568,14.3158723010992,13.776961088252833,13.757489760874037,14.273427173488958,14.158491970400004
AP3S2,10.486049604592747,10.366395774664651,10.412070628044576,10.20356070727344,10.028497904006228,10.162815111319038,10.179865379039112,10.248339901467647,10.531830714884592,10.480787822281561
ARPIN-AP3S2,9.895617291526731,9.83105085411887,9.847722141140084,9.727432964269033,9.480105017141064,9.602268444638613,9.590581497996297,9.744389039799225,10.001489409749308,9.940544976393712
ARPIN,9.445703449817684,9.171198403569901,9.313488740148664,9.176259723239342,9.056676102612647,9.043203882940174,9.213732516398572,9.049389441524005,9.294922473747773,9.314897158899871
ZNF710,7.141511973575126,7.10837366412989,7.208938667639708,7.336118547349618,7.599895398382881,7.559862162517057,7.25803069504369,7.3632575956509925,7.110498763546197,7.222803746589594
ZNF710-AS1,9.220368875589951,8.784058091413725,9.48834177356983,8.997112765643827,8.689275410952405,8.897243131474317,9.288575428603036,8.924707994878396,9.020019485743605,8.929172725975624
IDH2,11.677912772583586,11.57218455390554,12.012670385258815,11.84710927640386,11.32282929997973,11.34085276741351,11.710800326833386,11.661650569005577,11.377542584795952,11.386416142068947
SEMA4B,8.818412659474665,9.21401877077236,8.793723142386876,9.299801386207452,10.565159965026552,11.156308687530078,8.544614349384933,8.703471566417056,8.990167446371485,9.325704807495677
CIB1,10.228778365890594,10.293400317718842,10.523695416403093,10.495986190454877,10.673060762298144,10.895617186275782,10.269936360468924,10.535213344427628,10.304097134840298,10.268663706995643
GDPGP1,6.7528014782222705,6.806562298021112,6.728899313188422,6.847266394297738,7.100542691355195,7.590992191337235,6.842377862651745,6.849332307732263,6.790875882801081,6.6238288932173655
AC091167.7,6.334570338414559,6.512855257150558,6.388893669300147,6.419420434556638,6.520998379884663,6.89147737462862,6.39409167775675,6.493293258222005,6.4544813410419195,6.259268970437144
AC091167.2,10.224107951531174,10.439262772486925,10.380592546851174,10.314155950850228,10.197795999061833,10.517682846157763,10.225603671863562,10.357286194367386,10.1927383657898,10.27982201113017
NGRN,10.503884770074615,10.680686755555055,10.601053992824282,10.729176466632307,10.560237616635375,10.748054114598926,10.523845403631267,10.625112375726959,10.567645171451826,10.57981156603031
AC091167.6,7.581993167455656,7.840203903018149,7.740687236410208,7.853288023024558,7.793520676473149,8.0674904884972,7.691494897819611,7.861948247599767,7.676891149473849,7.844396335533083
ZNF774,6.937563523127491,6.596122837110937,6.8563888917365166,6.649137069958781,6.67460908903126,6.616910537641585,6.504736189834672,6.527985263010522,6.767606843099966,6.637768844621398
IQGAP1,11.1828223473625,11.277651961768752,11.11678399840396,11.292427722890501,11.48796999388615,11.539445730960036,10.96037187877497,11.100451025578936,10.871785608234681,11.04564598660265
CRTC3,8.907330677111027,9.296025556669536,8.947458706382719,9.144320507136232,9.307561013862651,9.504827088931567,8.920476953573017,9.046400201515581,9.058885011425025,9.359755067440213
FURIN,10.499253332840446,10.44489125737928,10.275605333658522,10.5022997027736,10.911266405600623,10.748054114598926,10.446716504723277,10.4336293879175,10.492445069280377,10.424588713802402
FES,6.991315693136501,7.5787050054291845,7.119327160294116,7.521578850107198,7.915706066539469,8.26056826010818,7.212165799471531,7.447240325733351,7.0730223069200955,7.757670469411308
MAN2A2,10.162951691514342,10.298383279383502,10.236710870733672,10.235492543922543,10.120987296671183,10.179979626698135,10.092682264320514,10.113451681799361,10.360604770642697,10.367157985336267
HDDC3,8.051426639293883,7.926411546198707,8.247375679034747,7.872910083061164,7.793520676473149,7.8616443742692015,8.081620070366856,8.070537204044873,7.93891031149964,7.850396050362402
UNC45A,9.80844867436132,9.569771059121356,9.802368886093248,9.630853298212564,9.58464155239341,9.373718114974919,9.9093660382047,9.753582593053691,9.709473789741642,9.557925243500428
RCCD1,7.71575662693827,7.42317346398462,7.710317691985742,7.5462294398413166,7.710654577613694,7.393262923620082,7.657671684688869,7.560520758382147,7.773518867034085,7.484339852120126
PRC1,6.362028124230531,6.792507073067989,6.419242928938364,6.538843130664243,6.504698579097828,6.857748773840085,6.489439584559094,6.527985263010522,6.34871006916476,6.637768844621398
AC068831.6,7.699698802705508,7.867282091671565,7.845010994081439,7.917683048593593,7.766424013860864,7.727994766779056,7.831562299382108,7.688740930635535,7.802434436410899,7.814017732202523
VPS33B,7.742128810712851,7.791558730898315,7.905239426335334,7.879391914012379,7.780035953009447,7.651307079199537,7.843646422863405,7.756153453191379,7.773518867034085,7.67218686012645
SLCO3A1,7.857593196936287,7.784473579201618,7.937061554620527,8.015086656587542,7.87188499431788,7.960309817747349,7.71141467797643,7.827538082437343,7.586684651311419,7.731903095000168
FAM174B,6.76313853282986,6.749501044471583,6.9529228323790395,6.899215088336733,6.553056047274863,6.857748773840085,6.70343395623041,6.764580840342928,6.539356641481351,6.566682624741463
LINC01578,9.107236705823253,9.200773421566513,9.114483169590423,9.133515017272593,9.174740300832758,9.268528520949513,8.992798855863965,9.073082978178514,8.94937889662281,8.957244474408991
AC013394.1,9.04292309458958,9.298514646173539,8.847739934590606,9.108902640628472,9.172161577942463,9.18597637743042,8.63430365357552,8.851243761320777,8.918012429653924,8.886013620140519
CHD2,10.921231653507885,11.413026325113165,11.012982987705561,11.04678164666237,11.146200764960719,11.159773544479703,10.570037608158342,10.760782100977925,10.818988453142381,10.818117035427578
RGMA,6.699975710347343,6.749501044471583,6.602337202415329,6.618474937337619,6.437594272032571,NA,6.70343395623041,6.807578551684101,6.944031946509993,6.84423788641144
MCTP2,7.233606186619011,7.002451550391967,7.448553794080825,7.4537077558614895,7.205139339252017,7.393262923620082,7.558517827053314,7.3632575956509925,7.525567421773049,7.712271015138688
LINC00924,6.611214878620239,6.31077536901635,6.615504585648867,6.538843130664243,6.471536268895213,NA,6.980100753791827,6.849332307732263,6.743956520879363,6.595538523121132
NR2F2-AS1,6.76313853282986,6.643871326731136,7.226212051059222,6.6028961233641414,6.659963045604799,6.596607204977294,6.805791021654163,6.720262807290535,6.901906016309573,6.903138656003582
NR2F2,9.753761247546342,9.65187758293403,10.11214907361949,9.823003808213503,9.598152582417077,9.012872092993454,10.369415624868305,9.768171497283516,10.099115720799844,10.067019895755545
ARRDC4,9.696918876996095,9.941877749110091,9.491917177859037,9.564018972365432,9.56708220591477,9.67912833599217,9.828066561451996,9.991308842141223,9.605017413775501,9.63119752840991
IGF1R,11.086789708389173,11.16076010480376,11.049228796820422,11.0568250346389,11.074133665504746,11.086115277827169,11.026799978412122,10.964540722969279,10.955272511112065,11.110204342949304
SYNM,7.946465916063161,8.055628512760453,8.105221381166668,8.128264931848019,8.707198884128982,8.464841180982916,7.837617011932372,8.183686461680091,7.68932946894632,8.263999231521993
TTC23,8.2371876757964,8.42261706591447,8.345494155319866,8.122811987062057,7.927985749358866,8.03767118714076,8.338031378759911,8.419128566685224,8.447268614888978,8.499843893603314
LRRC28,9.045043105080584,8.836384553148385,8.869892394848256,8.833160028428768,8.987958202605684,8.757880914657658,9.008985965045985,9.016162134713685,9.191596392636717,9.16167501864143
MEF2A,9.932730251880498,10.207270838974033,9.952641850373062,10.062573368483575,9.982140272030131,10.009952313326297,9.79110228264735,9.832055236999107,9.66922235049591,9.847617602410748
LYSMD4,7.552493700900625,7.58687309295179,7.448553794080825,7.554353599824111,7.521031547169231,7.473407762998466,7.436171558896855,7.585446051667346,7.796697495321968,7.644831766628687
ADAMTS17,6.946662398281205,7.309315229298639,7.217601204471959,6.820573620812144,6.89074052275053,6.874711599295132,7.1058182756423784,7.353617155537316,7.044262142910698,7.213524425829317
LINS1,7.833266402036786,7.6583768691774745,7.770430717343401,7.400623718707826,7.630272344901178,7.308403613234838,7.6439172312803985,7.681052469186687,7.638919610968628,7.484339852120126
ASB7,8.248270511417928,8.118960632482839,8.076934693291317,8.015086656587542,8.245049023865802,8.167256730301688,8.131758318783984,8.082259884092519,8.178338552868222,8.397019656758152
ALDH1A3,6.833496382911884,7.1640246432427865,6.963260862360119,7.228541379030527,7.367210598875712,7.3695223199474285,7.033820028668815,6.8216311090596,6.880372802174652,7.003457023755145
LRRK1,6.937563523127491,7.485665086306885,7.226212051059222,7.5462294398413166,6.987768375680582,7.0788020793808935,6.958040371893921,7.179033317810102,6.880372802174652,7.609892072210083
CHSY1,8.491529409472435,9.45842756958132,8.968142299088393,9.61540383914162,10.122323797830507,10.406869650774416,8.380123792322346,9.57840748518224,8.805386341224832,9.47879620882794
SELENOS,9.13735616739162,9.57593989188491,9.26833751043624,9.625079121524243,9.459103479660323,9.898232923300876,9.099953895495442,9.345327092755333,9.189408692419967,9.353431557595366
SNRPA1,8.08889849046437,7.945594862719764,8.333588104860866,8.24831041066387,8.062165630932094,8.247601869540397,8.290265655440745,8.273344361266837,8.213212366082919,8.09236276524096
PCSK6,6.823652817902048,6.952758596486332,7.641165656872101,7.278436307301469,7.215193824569141,7.48450211414102,7.202815261312216,7.410516728905229,7.356494469811114,7.294965412844453
TM2D3,8.739448060843632,8.976654127891559,8.993586644831097,8.920610222939375,8.641604754932537,9.141106796654807,8.675451289722528,8.934442151266547,8.910063089228926,8.932004607858635
TARS3,8.16104318375589,8.40886017527465,8.392159512353349,8.27805056594389,8.358271126429845,8.317516755375625,8.281408486262595,8.242332643789533,8.425127649124702,8.308263352552142
WASH3P,6.833496382911884,6.628130003649739,6.69208204531406,6.522375747253962,6.615111616509272,6.5124118083010565,6.621602364360365,6.627323103958631,6.695460594383877,6.460887240021208
POLR3K,7.026069508794444,7.062254146864619,7.173758962113361,6.985855246502191,6.89074052275053,7.136204063275873,6.946882426212572,7.065516489354077,7.225982769376308,7.204185049776693
SNRNP25,7.90504984697638,7.73387875790755,8.109882378577685,7.707911485214636,7.696368777326979,7.680544671761832,8.013721722516262,7.928400378452246,7.744011946534855,7.705667176837756
RHBDF1,7.973430568746065,8.313634392750304,8.003692237219134,8.45771685150326,8.878325124337202,8.608682758145017,7.5138447638701935,7.8955568489884715,8.119806791906528,7.987377085526635
MPG,7.59362613294094,7.357852478111608,7.728616015772581,7.9913452563924,7.8970883340724765,7.782948877784978,7.8675152226057135,7.734030728154732,7.9336920812532625,7.507304910013216
NPRL3,9.072323447960175,8.948402619816356,9.04560229664178,8.866170205737365,8.816919569130011,8.56753756878024,9.15433062034539,9.155850423922185,8.836476416231713,8.712414323123408
LUC7L,9.532882156498383,9.602370833967992,9.902479468771697,9.729228345242758,9.785273814908031,9.803950529233381,9.5616092500551,9.619214645263472,9.581853182545778,9.611901504011486
FAM234A,9.911971809283928,9.846442389833022,9.946140336600758,9.959275031307923,9.84962732930673,9.691150432773531,10.11279410251877,10.04919959172542,9.860109214006222,9.820365911785345
RGS11,6.441400965690551,6.546740781331042,6.404148041034926,6.401524126617333,6.5688218148817334,6.656680069605729,6.291999167098952,6.285979610590716,6.683077679886886,6.651575464254243
AXIN1,8.266554791986497,8.650142252992842,8.452121061318485,8.87592775470256,9.34924957637912,9.172318387168227,8.60620511648472,8.508728373602256,8.928543871855801,8.871335492439847
MRPL28,9.275579970963816,9.019529965728445,9.484757486499912,9.372827699011411,9.164397638065834,9.206223947173862,9.29958404232255,9.390817002120041,9.278550287431784,9.092485066770044
PGAP6,9.886187934442917,9.846442389833022,9.915850119603018,10.309363167817738,10.136944170538841,9.996451429065129,9.818913900816195,9.901524660516301,9.869704794854183,9.705899919626367
NME4,8.911984426453497,8.673342665470521,8.960420659597789,9.041139859890537,9.092575379253452,8.81612961321734,8.847341412260423,8.759305790676137,9.1426836018762,8.847535380618483
DECR2,9.293523920581608,9.013482308511922,9.525448756474121,9.816262694981608,9.879968780303363,9.724288919327051,9.524556087223546,9.364655843974052,9.910120823153989,9.617189702795757
RAB11FIP3,12.941003854428406,12.85836045130058,12.818112330342188,13.054649376935838,12.305592685960024,12.14999953027348,12.298131493211693,12.308100755738254,12.485808746414056,12.402600908067274
CAPN15,8.83320926927301,8.536649310788162,8.910533177129404,9.657498037639476,9.77000630452783,9.12701524524691,9.066831666966793,8.773837066339594,9.288804655976115,9.017144502284197
PRR35,7.401841046382093,7.0146119637715945,6.8563888917365166,7.101246369217776,6.553056047274863,6.490572685243408,7.428169232958091,6.807578551684101,7.525567421773049,6.832163690293073
PIGQ,10.02046201841867,9.69597047770391,9.81669553177906,9.986552017619202,9.962873566150932,9.526460261295425,10.33344571394849,10.015967605631245,10.248441509522342,9.875835530670981
NHLRC4,7.540522950273933,7.21760895725065,6.9529228323790395,6.693942594597078,6.553056047274863,6.533925474693912,7.573106694561782,7.017485649446544,7.164949505500989,6.832163690293073
Z98883.1,7.900373809540219,7.503033774748371,7.37301831090136,8.165869171202626,7.970159836692206,7.690160346454093,8.316515518946137,7.641983364075918,8.160580364574244,7.776698440713752
RAB40C,8.456917154365126,8.471965607001922,8.466730004318908,8.617466698302675,8.407336795179841,8.12534155887937,8.375969384430409,8.122555068991506,8.436240604151074,8.312615980791046
WFIKKN1,6.742389858687929,6.820481971948848,6.404148041034926,6.383403204811162,6.717676147589067,6.490572685243408,6.360856491005656,NA,6.790875882801081,6.678798737342243
METTL26,8.424714265090406,8.135761229612044,8.313523714270566,8.287829263211737,8.537258554064568,8.311299019205478,8.412935305725636,8.40519542735569,8.450925965540954,8.209024914774664
MCRIP2,9.787075167965224,9.686499040211705,9.730035219362945,10.263019578634152,9.539335654500658,9.358721859360152,9.694322869832348,9.746232443251568,9.894090020356398,9.384775534767435
WDR90,8.6222280484544,8.536649310788162,8.624890404667315,8.963950310263508,8.958330758058892,8.525184444676126,8.954307318543163,8.72606520584582,9.10603931537749,8.923492231652087
RHOT2,9.901479496220176,9.818965093382996,9.890339009644514,10.072507778907559,9.929670523872852,9.58433131618818,10.051597426424866,9.869746884910546,10.040850844598792,9.689258554397984
RHBDL1,7.157274962477883,6.806562298021112,6.562098704083394,6.985855246502191,7.184817733905264,6.924435716213897,7.387478069088723,7.447240325733351,7.504605883644512,7.035404511978695
STUB1,9.79968613317796,9.616404824177089,9.926458131147674,9.95160566000877,9.970314318311267,9.914732340595494,9.971260137146247,10.017494873478489,10.032331825348507,9.723986404952038
JMJD8,9.828279716154901,9.64014997375179,9.87262043795357,9.86280212113613,9.917404687421364,9.868896956163832,10.177480278225538,10.151507653915292,10.027441133200192,9.883170474237918
WDR24,7.610901599122024,7.4413060738760475,7.47046434675431,7.418536261040054,7.696368777326979,7.320836205531717,7.698165427223309,7.543661433465244,7.819509652420113,7.476602886415037
FBXL16,6.982494877858459,6.6748481692218595,6.654301063328147,6.538843130664243,6.504698579097828,6.490572685243408,6.442552602810617,6.527985263010522,6.593288871409734,6.4130601916590555
METRN,7.736892794559477,7.432268251044633,7.770430717343401,7.985348359213504,7.77324603522096,7.517282362690129,8.299068782290473,7.726580462234967,8.024849041529064,7.581318076437351
ANTKMT,7.188293615513753,7.0504902368964775,7.062761531972981,7.5049080135597785,7.780035953009447,7.244581299262621,7.4120302011673465,7.065516489354077,7.5933183733921075,7.250288976742649
HAGHL,6.40225990908834,6.27078959112703,6.310106483857593,6.505718354138951,6.4203192716715,6.490572685243408,6.238111967783352,NA,6.364302977579358,6.277188405788235
CIAO3,8.713025141095358,8.569996998200873,8.55824426088754,8.640546219407078,8.66012649370348,8.413520341254763,8.789168264510222,8.625496985534278,9.024935320947257,8.779985255138985
MSLN,6.219199719383888,6.27078959112703,6.93202192542917,6.886402156630865,7.045256836138011,6.787830683801622,6.14357541054318,NA,6.923122674703607,6.75751720820148
