"tfs","CN_BT_A","CN_AT_A","CN_BT_B","CN_AT_B","CN_BT_C","CN_AT_C","CN_BT_D","CN_AT_D","CN_BT_E","CN_AT_E","CN_BT_F","CN_AT_F","CN_BT_G","CN_AT_G"
"SOX13",1.32756849156661,1.34838281831208,-0.439760046960005,0.372591241988086,-0.847947859553378,3.04486324063304,-0.212948906446926,-1.27434763975027,-0.0545883775353999,0.14840068301031,-1.30015376288448,-1.127200350107,-0.903909861282469,0.498057712639068
"SOX2",-2.4339934766534,-1.15783619456179,6.74275614271513,7.2433713627161,9.69696352811172,3.11493285246749,4.14306761929641,-3.95247325294089,-4.30528665457603,-4.21559054244137,-3.91406145385105,-7.92842500838424,2.39753847920615,-1.61155741602675
"SOX6",-1.0123999317714,-0.0415640246445941,0.211615844250533,0.261599509173987,1.71035436936818,2.78486572456705,0.0209534852588425,-0.0151968900255118,0.429741562636695,-0.611942046533504,-0.850476607182193,-2.11845704224424,0.906243582293702,-1.02031733614843
"SP1",1.98097618611313,4.77346596886712,-2.28292903122827,-0.909059112401801,-2.89989849552028,0.993392457602539,-3.84593236145339,-0.552987465766887,5.64041023302107,5.35456484578898,-1.33062835984767,-2.330574883812,-4.99114227109241,-0.947222680025327
"SP2",-0.822141736229307,-1.52439103265825,-0.179036996949915,0.820001950584241,-0.126258988753061,3.14483256812183,1.93210107949205,-1.56760320818278,-1.19497494175216,-0.978455255111963,0.595785294832735,0.504471174883948,0.439698865449231,0.953521874282078
"SP3",1.63722646040915,1.65760210044351,0.820312177148012,0.111766717412655,0.0430652406302958,0.969243084493252,-0.62250397192346,-1.75339758868106,2.24594346868067,1.28218454448062,-1.28939789097576,-2.65685294207122,-1.25801208825089,-0.896518469474129
"SP4",0.420296542762284,0.491686558295597,-1.67408674109282,-0.0367472642749733,0.109073884487347,3.03866645484095,2.21178303444151,-2.38831936655352,1.86287471787171,1.47864259953714,-0.931465312285296,-1.76857883124836,-1.33760114569806,0.23196034544677
"SPI1",2.32840131109969,2.78352463097098,-1.60244907562744,-0.105984668009386,-1.03371952269601,1.75474703163787,2.79217662859553,2.0561622174625,1.23475920195047,1.52974386952217,-3.10235446119243,-5.97710839890249,-1.75594560863154,-1.69223781190195
"SPIB",-0.67968835887193,0.954948501782018,0.346028037487391,0.0157059855965124,0.593387647003584,0.563905044103155,0.872998636137627,0.424285866238742,-1.55501199864924,-2.15997544611426,-0.567029270232141,-1.10016972009052,1.38097113272768,0.894901021780919
"SREBF1",-0.510023242328861,0.968762652232322,-2.32576845881275,-2.13960165344397,-2.47643371465225,-1.57579672975594,-0.331863691225816,2.73843881348184,2.18865988129489,3.5324348846231,-1.2049817919317,-1.1599574510308,-0.404095331504689,1.75044681356839
"SREBF2",-0.563416155887192,0.883655979261911,-2.85873971669886,-2.44685290368113,-2.4277780781474,-0.686875155824398,-0.704397879762887,2.42799834555346,2.90204810149931,3.95950433348782,-1.11047626291036,0.465120003907799,-1.37298095907336,0.0226330323617607
"SRF",-1.68440144392361,0.840422116940146,-1.36630170307893,-1.06967965461707,-0.598477262347684,1.68280540835934,-0.686326824558036,-0.287158520936763,0.794819076857384,1.74240496707094,0.409139358653668,-0.194957408094785,-1.34645919777925,0.750663487806229
"SSRP1",-0.632082151177907,0.906012193206641,-1.10287207914221,-1.2063527600293,-1.47584919187822,1.49080749534416,-4.86005076049582,0.999661412975597,1.69906664134707,3.93547116338912,1.32920367107038,2.0278304240671,-3.6719049698699,-1.07071740040574
"STAT1",1.23137391813797,2.33730431074596,-0.726077010204465,-0.449503274756503,0.0770421285347959,0.297986758224525,5.90747987140798,2.20496664841971,-2.32225036809741,-0.967262368991802,-2.08939364289619,-3.41935122662845,-0.218393090710572,-1.83058180051765
"STAT2",1.62952848397934,2.19994729393347,-0.419900554364086,-1.28418753062544,-1.72827476916486,1.42543404616255,8.98114818973849,0.437522903936395,-0.827601763326183,-0.542661740904878,-1.86241287024747,-2.4013324702615,-1.80975090917428,-3.10250388808996
"STAT3",0.664819097884652,4.18475394420074,-3.01835244380873,-0.151332608795148,-2.116038026966,0.732020990667477,-0.722610324702462,0.288131450245611,1.41718723666342,4.69869449704587,-2.31119388641696,-0.0573739489548698,-5.00812075479576,0.270825090723836
"STAT4",-0.0646665744306368,0.910927576097464,-0.721172010615199,-0.243035604995081,-0.391257321628128,0.83478911969001,-1.79413110650823,-0.170482972531122,0.942737119450636,2.64719556160668,-0.744767214661364,0.299239443419481,-1.77271532627931,0.0883147812505528
"STAT5A",0.984977247388639,2.51742436041162,-0.00196282030784937,0.661894582254917,-0.545359278975839,-0.727821076383459,-0.168445851572771,-0.274816561346459,0.648723668298497,2.03411882583188,-0.41079459813998,-0.848474311775555,-3.22276830136601,-0.913271097808478
"STAT5B",-0.253524011440929,1.63619624777083,0.827711188922312,0.929722941809485,-0.320555783940173,-0.324722050246549,-0.858228619586636,0.0842913253447806,0.583041726296065,1.67755770981254,0.0853517260426504,-0.294359150761653,-3.28748534179155,-1.14387667924044
"STAT6",-1.3676336473882,1.35031065289384,-0.895321878875528,0.891290706169531,-0.439679511242291,1.40214024057433,-1.38680491406715,1.45084017996404,-0.772162262547343,4.36630738989725,-1.58724901173989,-0.0834161141706741,-2.8217166275912,-0.871306199385022
"T",-1.46654327167401,-0.663401779007274,1.18120242208592,2.3018213851488,2.20909288155097,2.00691146928113,0.00636286991204802,-1.02163547341294,-0.0217241971982634,-0.933128679324362,-1.36005245501584,-1.45443488284021,0.634469116513929,-0.401237716016157
"TAF1",0.881166928947119,1.46375577127428,-1.86266895018553,2.23485022669274,0.704328616248771,1.63845966363441,1.88730597599493,2.31875663909771,0.990145973882052,1.28547711830596,-4.36235186109078,-4.47830269632167,-2.0460642673457,-0.931281333618453
"TAL1",0.177414929003461,2.09003147376877,0.578589005784361,1.78261015784642,1.13759793971669,1.42093558393705,0.448913111989731,0.970614616676507,-1.19820256927881,-0.542455946784081,-2.75985978390053,-2.77370077210782,-1.07678675026661,-0.69463975961563
"TBP",1.35144711181035,2.81364158111595,-1.52137329845803,0.0534594714177862,-1.57915207668405,1.65996405324041,-0.587097889675295,0.853358556009934,1.73227621697525,2.50659246725635,-2.76222168546494,-2.3295169515583,-3.07635387993495,0.455068970820695
"TBX21",3.23888040616639,3.22842807983401,-0.334745138125645,0.350531307341254,0.577377317248202,1.70470043909654,2.95702605668764,0.376533063931526,-1.38589620092949,-1.30413548808398,-2.96788936132962,-4.17424011741158,-0.439452329072347,-0.960956374758709
"TCF12",0.144993173081299,2.12707047306438,-0.148327478745302,2.35120564468204,3.78287545699715,3.54902366039196,1.66666419513203,0.836219772303893,-0.84780695882734,-0.385990284256156,-2.60248072611608,-4.50668391570051,-1.40110027672046,-4.23668548159678
"TCF25",-0.267253905071742,-0.288226203970755,2.79025660316102,3.6529192930277,3.74904105620546,-3.97419426232381,2.32924600877846,1.71586669578142,-1.87496173167415,-2.36940735198587,-1.75828008961424,-4.31549523814806,2.88463354960358,-2.08808646756541
"TCF3",2.43577040257728,2.35215588620817,-3.56836859947551,-3.22260729600223,-3.03179545619684,0.438807815192717,0.318837729798762,0.793526234990997,1.59885239952044,0.137036829506007,1.11087174968889,-0.417976562744371,-1.03184311806448,1.12553691824919
"TCF4",-1.81767680359386,0.550253116229221,1.6726572243771,1.95798103207433,3.08426858922719,1.12695269979511,0.315663476130089,0.987098663077661,-0.101538042335297,0.0140210067098171,-2.24250680152243,-3.12309307166473,-0.531145780227519,-1.77968024808784
"TCF7",-0.271842144681243,0.914411778906741,0.287627745917966,0.738452235637571,2.72820689982115,-0.396838595547915,2.48230089316369,-0.70161734503618,-0.0149663573155294,0.959606949997526,-0.639778902934388,-2.9071355547052,-0.759293510101012,-2.33855589393018
"TCF7L2",1.49918369294951,1.69159972955758,-0.0917277605794158,-0.610177792137131,0.837948105845671,-1.35765219416928,-0.114577622389178,0.574105226006334,-0.504403503419573,1.55239221051853,-0.220298937446798,-1.75377675056295,-0.997735407245498,-1.47702705056398
"TEAD1",-0.158070906942747,1.12435747878486,4.29728421942074,3.62044008814996,6.46679231495175,2.59795688000999,1.77491004596059,1.93788369179194,-0.699924574841133,-1.10030636385761,-6.30904461451275,-9.02067304471761,-0.165202843881034,-3.27568530973273
"TEAD2",2.50031131933678,2.58448838457017,-2.13814556764118,-3.04092146237334,-1.95701412815532,0.9203628360936,-2.04018533458707,0.207043033785315,3.55960269384233,3.41346027458193,-0.68976035996611,-1.11118949022913,-2.92521060837039,-0.397231572459708
"TEAD4",0.528826480786238,3.47312901283863,0.404745536403184,0.461306276315403,1.36204156285749,2.60383625232559,-0.615891494999768,1.17570216617814,0.361163947993056,1.72213381909258,-3.54799188784987,-4.60766295114573,-0.60884121538257,-2.80492613637215
"TFAP2A",-0.91870510767045,1.68285928911503,-0.217505365941994,-0.571498623346122,-0.21173473237172,1.65005450655519,0.031031085179366,0.617141814676276,1.51605528410651,2.01397046470854,-0.883845405356611,-2.22403029981386,-2.14820152397007,-0.663119169405156
"TFAP2C",1.02569807206175,0.510074442806269,1.17799209816253,0.708726692564011,0.6296537955205,0.840813185073451,-0.440817990478639,-1.96140340073327,0.0623541634636032,-0.683918485760311,0.271872412474606,-0.294501932530512,-0.926554550170477,-0.246113823659173
"TFAP4",2.82409766824216,3.57231950266462,-2.23889356820788,-1.48049797873546,-2.67849975709722,2.79987912890889,-0.442870712077559,-0.360029042861077,1.84468752395204,1.00097360069765,-1.62884824439791,-1.62227188619079,-1.91228592022646,0.73227395395798
"TFDP1",-0.294316086994348,-2.53100927870884,0.957886603081289,-0.386988814404142,1.46777746049761,1.25063743889496,-1.83903370208805,-1.30556489075727,1.30660828363558,-0.137698625323396,2.17760280618692,0.346498421460642,-0.432588188664973,0.0277534943585918
"TGIF2",-1.53587105460283,-1.51471455072436,0.385200986147482,1.5301934140517,2.30912662377129,-1.49069934822301,-0.255425377143017,0.819233887901601,-0.36953887530565,-0.403611139888892,-0.0685531351016599,-1.07877027975339,1.07765658643875,0.261738613473944
"THAP1",3.86307562585695,5.35310419437377,-6.95560112725033,-6.89449890456341,-6.40798951888345,1.49443663589209,0.317352218968222,0.456263058481675,4.51586756100214,4.28188525726677,-0.329390465755425,-0.456690266860961,-2.8686341392582,2.28645502885748
"THAP11",1.49922307664797,3.29224050035317,0.655680965043245,0.716480670616189,-1.11960120671792,-0.554794751735942,-0.441693386896087,1.69413585917487,-2.1391248115919,-1.46037962081864,-1.10768520561702,-2.65895535196152,0.010309397213781,0.878239693794838
"TP53",-1.84925373142441,1.35856969475627,-0.837415881937533,-0.388903823147661,-0.535436276599272,2.39307672238873,-1.71447862777267,-1.34045251106915,1.57224074246213,2.39520613391374,-1.09091894741784,0.849892561973206,-2.0833123406694,0.921741576459903
"TP63",1.76962018392203,-0.125177462739872,0.568956555619204,0.469667736395939,0.701321478678781,-0.430774052129933,-0.0584672353070134,-1.33221330732941,0.971097062660585,0.280430299707613,-0.980481146007089,-1.23028978852618,1.23966666367402,-1.01756451159014
"TP73",1.54158576131897,1.66585064766611,-0.500476452189767,-0.0184687736620861,0.59675614101555,0.798504846264683,1.06564083630395,-0.293227837149987,0.154923916271021,-1.05654042759672,-1.49155345720487,-1.52412944851612,-0.849583054185143,0.459904248983405
"TWIST1",0.287495009136273,0.673457896954818,-2.11581824561122,-1.77940940940832,-1.38880034065541,0.634730406512682,-0.125213680207591,-0.625578532065797,0.66088151110384,0.648442555325464,-1.0226990936123,1.01071588846242,-0.796216068526484,3.37076983796905
"UBTF",1.85324989309583,0.634282800386402,-3.44495363035615,-2.52391934901544,-2.67374501610237,1.86014379472324,0.393072038588861,-0.331618380642345,2.34567679696394,0.113191881908829,1.15088760583519,0.753780463154598,-1.97994998123842,1.62873823043105
"USF1",2.91267512352437,1.7243189648628,-1.59249183302266,-1.2307637139453,-0.308103153024741,-0.382972387692658,-0.660439102353859,-0.0828182620818033,0.966021910595158,-0.304230283150075,1.26866104236124,-0.18174029422976,-1.48853668808564,-0.774576005547393
"USF2",0.863779163293729,1.08832616120264,-1.21983266369138,-0.84770718366328,-0.192201850585205,0.634138776237106,-0.547888997640201,0.25634266477457,0.780755614573218,0.0302558056751747,0.783213333781572,-1.5115762481846,-0.0257470160507341,-0.26467963203263
"VDR",0.149546707807445,0.679370435051678,-0.241848746344246,0.330170427727682,-0.867552903052585,0.319255786610122,-0.332229444276859,-0.444371304026972,1.76277058328838,1.36488701628563,-1.32277306565574,-0.329077840125053,-0.866217268561716,-0.826765675610315
"WT1",0.0388116619255072,0.406639538934448,-0.400737987612543,-0.376330694683996,0.530603805072354,0.817294435530762,-0.349142460789811,0.956429566949153,0.95278199929771,1.63182495834848,-2.75704632391936,-0.821151547133331,-0.804769581427058,-0.607883184299262
"XBP1",0.686721252080469,0.407515312141083,-0.120071474720217,0.371896339004828,0.599636154792561,0.981757657009703,-0.188720828214447,-1.04494595614857,0.694833456291378,-0.202408755982439,-1.19671590137205,-1.40319349014556,-0.0410086113327506,1.19958083266276
"YY1",-1.84944928098062,-1.51796931367993,-0.0328901412986964,0.525633390076572,1.146367050484,0.296445173353902,0.538868430504351,1.31549607457924,-0.533171319765947,-0.862932553418514,0.493567561475763,-0.714853562460293,0.782745979665784,0.319386516565016
"ZBED1",0.00106290727746616,2.48964303894822,-1.87858391229803,0.0230791077666571,-2.20584451267464,1.23130116724283,-0.818534402519291,0.0582512784515511,0.343587589366639,1.13763726928939,-0.556894023924332,-0.21802487670469,-1.05914629327145,1.21423522576749
"ZBTB11",-0.744332407150428,1.16900262274604,-1.11457825412656,2.81111353589787,3.13249449534174,-2.21761938876405,2.22689798712639,1.21419622945016,0.673266726501526,0.455454731720186,-4.53229416956912,-2.4516516789848,-1.77245632203067,0.515965250893691
"ZBTB33",-0.469818711882335,-0.155399846790227,1.36486190984425,2.67346795684734,2.43091995780561,-1.35299846844163,-0.0319805379179176,0.0328113994825,-1.21879239263863,-1.03482827160832,-1.58674220590112,-0.548545821596258,0.605983142504314,-0.043684329116862
"ZBTB7A",-4.23873032183914,-6.16621423444685,8.10144654052608,6.47790396900817,8.81985472047358,-0.783171190658852,1.20140474844239,-0.27475888511899,-6.83838800904776,-4.30679454736221,0.112696930252618,-0.137130607788907,3.33828315086661,-3.7846335671419
"ZEB1",-1.23635406669444,-0.911343909485878,0.997166767139812,2.57240917796894,1.77148250857377,-0.701633393755162,0.434743149299881,-0.632424526513628,-0.922246757508296,-1.15459670650152,-1.11542973088993,0.483061326105635,1.45920570592772,-0.228964784697999
"ZEB2",1.54283480124941,-0.482674397767158,-2.91816410396417,-2.49452847433895,-3.38481273931975,-1.28450603679824,-0.925767853003085,0.0265803478014275,0.95383942244021,-0.448207977250556,1.44879351062797,4.1613287376658,0.362328271133216,3.26371979201024
"ZFX",2.00908711063056,0.817670505479691,-1.56111745221857,-0.283040952594392,0.455613636468411,0.501298197984056,2.59056022588874,1.88590574556534,0.274642296298844,0.148765868671651,-1.43241129665546,-2.09343218044294,-1.28376620785834,-2.36190150485007
"ZKSCAN1",0.335955918007757,2.46970679895308,-4.55651073041203,-2.44317823829287,-2.40792960456813,1.83170790979962,-1.51532733737484,1.45186390002628,2.90474892791677,2.97857701024623,-0.911360997320825,0.529767067492403,-1.65103470622423,-0.559786604364024
"ZNF143",-1.69551604599428,0.445781785254934,-1.8874519308687,-0.671743766041208,0.346669087405145,1.86502524234451,0.401558326835271,0.243811267340842,1.825528854275,0.997233066332715,-0.34850459667144,-1.28575417133009,0.425530176159287,-0.937636040864048
"ZNF217",-1.05919969345821,1.19035300583466,0.203801361758717,1.61406498013286,1.42618856040767,-0.363771313489195,0.216962589744773,1.50174299572109,-0.402770448333545,0.173474914883836,-1.79022382797323,-1.88832748303148,-0.208220306479807,-1.20270731743163
"ZNF24",-0.0147881000303743,-1.48112434059609,1.78343244763812,-0.235938295904641,-0.396995059155308,-1.47607666958367,-1.36181020903521,-0.856730426852648,-0.0637322950959933,-0.43691129184866,1.56537280277324,1.84255108484477,1.89545539661721,-0.25881681009468
"ZNF263",-6.13401536440473,-6.82822459695375,8.61211993874919,8.23061143268158,8.67705097075218,-6.56965766099211,-0.40028249625004,2.77639433774886,-6.19389072182624,-2.65534723320102,-1.33634783945778,1.97935523759423,2.44713774501087,-3.0235951824191
"ZNF274",-0.364768550164042,-1.35026899226313,1.38877165316759,-0.0314521545060063,1.61070213323103,1.20592207814114,-1.82637970325799,-1.74927114721556,0.452768721376465,0.535943104236265,2.03713434889271,0.922416905745957,0.202582103197161,-1.85455223515697
"ZNF384",0.197267767719014,0.283661244344591,-2.94817914984511,-0.883828070162746,0.676651949229533,3.00023248436552,1.87729754081936,1.66656853038125,0.507818837940961,1.77852639496763,-0.825390399361873,-2.70698747288227,-0.914415857920419,-2.27770609573639
"ZNF592",2.68269010810606,2.50765611101359,-1.31920903952814,0.0648299654999508,-2.25510976119005,1.55044796723965,1.05682643233913,1.40012252342515,0.044353513563808,-0.733324129439285,-0.656789276082022,-1.86129665227789,-1.00049524273621,-0.987530263692392
"ZNF639",1.2844636907037,0.539510618819922,-0.4338582727247,-1.88974110705464,-5.34507525989122,1.53510821888421,-1.2824852296094,-1.71249492378748,0.0764248479423429,-0.907002568810748,4.17872694327602,3.4380762589679,0.570459717744092,0.975910275323463
"ZNF740",1.57578078177055,1.1457611450935,-3.56033843120391,-0.505029026399509,-2.84023641281216,2.41606259649141,0.721978274949286,-0.240450095912796,2.12720622876302,0.635896933664891,0.731062250343961,-0.351569256802598,-1.58452004907171,0.543575935500229
