gene,CN_BT_A,CN_AT_A,CN_BT_B,CN_AT_B,CN_BT_C,CN_AT_C,CN_BT_D,CN_AT_D,CN_BT_E,CN_AT_E,CN_BT_F,CN_AT_F,CN_BT_G,CN_AT_G
PTPN4,8.617018745972233,8.747948499893143,8.906219391816622,8.787511511426606,9.194348796684379,8.934353270297086,8.636688250025925,8.618819549096647,8.552057372545546,8.526014458674085,8.659737417812226,8.815542445918547,8.894366752814856,8.964564025772217
EPB41L5,10.680769457159345,10.797507892602043,10.519905811527083,10.64045604661383,10.538107025726992,10.585238995538157,10.561163788580378,10.757516151464786,10.613912702361803,10.744465560734815,10.179676702559417,10.45478192087028,10.327925276013461,10.636813866978505
TMEM185B,7.690677169000702,7.951822035193674,7.479459904877851,7.523577857574468,7.872189097582689,7.863733894829766,7.620867035539257,8.293900487513168,7.705336131329789,8.031135168017721,7.286640033088839,7.439462848403258,7.65509675887917,7.848986737055485
RALB,10.296492982757337,10.452279586338092,10.235576739918573,10.222318814410668,10.443645949998972,10.339432094219267,10.217776745066756,11.196029170194956,10.339235966689172,10.417512793798737,10.236740098401262,10.41536728232012,10.129687216947685,10.282611273364898
TFCP2L1,13.231759655064268,13.332216875917242,13.165577456513324,13.251041109316427,12.855075449657734,12.72662143828231,13.108013414840388,12.857346969352674,12.961757249008967,13.336959852036701,12.530073724043751,12.373256086318294,12.543817641286891,12.173586211538849
CLASP1,9.927011933043874,9.95572273401679,10.070407920105781,10.158867559650966,10.05155958129995,10.189176933485237,10.169678485772037,9.776989605902019,9.824380594563857,9.815157605444343,9.91295396323587,9.938558161369249,10.082003857416217,9.975238777955964
NIFK-AS1,6.43465360003221,6.071933545472028,6.840454250939162,6.531770859938785,6.906172684050658,6.511498863911605,6.009358064253039,5.931218967264956,6.075334920894347,5.99674683149453,6.5407947971272264,6.07531022588152,6.792838858815552,6.235627170975455
NIFK,8.419504108807066,8.57200200689815,7.957784685610443,8.202837439309052,8.089660707806035,8.039691830387744,8.107384739128422,8.63834421814664,8.475818406484402,8.659305705756642,8.034172705291022,7.820473881411045,7.973652157019233,8.277190598835604
TSN,9.57427996033285,9.475717909654081,9.878350660913364,9.798558310654679,9.942458579963956,9.597483519316858,9.561071451605033,9.607055808468884,9.678947419866669,9.688317050223352,9.682558959951402,9.759244471554178,9.715659529703016,9.658058972256553
GYPC,7.564748355545282,7.357376259984184,7.637695440922391,7.557334099861629,7.568521615583945,7.699900830633434,7.254534378774169,7.2688650794447245,7.314696802161878,7.141222546236728,7.295437239278437,7.301213146872074,7.399667303520333,7.440040566932419
BIN1,11.783860004502534,11.941257492283734,10.222602874816298,10.320928110813531,10.463255870692278,10.7574919452094,10.830279906877939,10.9329895013925,10.835058992424129,11.0014546142465,10.842299914474468,10.833217019700877,10.460934177892929,10.763295367734239
ERCC3,9.260204043221199,9.059849685827393,9.394803245894439,9.382675076647361,9.30716101065059,9.331951154127088,9.403633570404464,9.19463199573857,9.35374474350044,9.141771058024885,9.226996233056765,9.545043090259766,9.284876964700016,9.241066840396625
MAP3K2,9.754205174039607,10.069647863638574,9.878350660913364,9.946009255776,9.837843312211424,9.667543127145306,9.94460528984686,10.251574531653128,9.979101159571021,10.10338583844018,9.442311279113651,9.545043090259766,9.868024037585942,9.945269847603369
PROC,9.144911726893474,9.026795509194033,9.207767849758989,9.204536722886472,8.92570984766944,9.400276764200152,8.564125962265868,8.54211821791556,9.550098093554402,9.043577790609922,8.742484346547913,9.065977855885274,8.774594858873977,9.620624546785544
IWS1,9.385703909047963,9.504015696435777,8.990271897733324,9.082333676287343,9.17068779332019,9.3846211128726,9.302532495464606,9.84073999225402,9.43400954239158,9.508594425419547,9.222390623033169,9.194717150619832,9.303665303748728,9.270369654154427
MYO7B,10.218800667710584,10.064228161879972,9.883854983065062,9.836170424361024,10.004746742218538,10.134063885547421,10.223933846608508,9.732262945794192,10.128194035455978,9.880327714327384,10.212560193103004,10.132936722861261,10.012067891984112,10.240044655297142
AC010976.2,6.5837716854346215,6.114506925861686,5.473853221203237,5.613663257197221,NA,5.436573910523466,5.432793901279707,5.826173048611738,6.245708450836435,6.325698944244586,5.727826499490899,5.653857310351857,5.553139231361989,6.274711928293415
LIMS2,8.95032252841367,8.969964471582935,8.633093913355,8.668997727836294,8.555286960706384,9.225496652051705,8.996941247981555,8.351816804951662,9.181436015172165,8.81979726177809,8.85684883592114,9.120758368383944,8.791634783558957,8.89728312322192
WDR33,9.818324021177135,9.591386764827805,9.826414719216777,9.966254337586042,9.936235189318714,10.003974106737347,9.871970180536165,9.752113713476168,9.771546185837876,9.786300427149135,9.986776236628684,9.94035085405884,9.89530629611591,9.802127102278932
SFT2D3,7.061753320104449,6.636740408413914,7.26842660439018,7.177893627608546,7.406895871545105,7.098830182679388,7.047942940564878,6.771200578030859,7.038126121023984,6.637150399545529,7.4213370237547185,7.071855186524319,7.380487850941341,6.719193890939108
POLR2D,8.348321039616982,8.6427950922852,8.336605254866578,8.57325145295687,8.350568142840926,8.36097054191446,8.2906261543126,8.606976642144977,8.379719076682823,8.55481725893033,8.345026253251836,8.327400683105646,8.223711712471571,8.606961218122779
RPS26P19,6.129649728343621,6.498914701730474,5.900449608462992,6.144550536582907,6.043059083888862,5.775283241842276,6.101414230585791,6.402391421647897,6.022717960511544,6.062407041046566,6.010248454282101,5.818862191286225,6.0342139218274085,6.403727582349095
AMMECR1L,9.180477012014274,9.44059296378518,8.636358594389188,9.051871362959135,8.5471424264460385,8.893848948463551,9.193808946030787,9.246443614326244,9.036364937556852,9.059744790292301,8.7456975115563,8.658871425905458,8.633208813142817,9.005801128727006
SAP130,8.186711939383185,8.075502999195157,8.184339056226966,8.398038207809984,8.14467451664938,8.432324336076503,8.242914436933711,8.154406101594722,8.248396697842052,8.391969842170498,8.262188988436057,8.277217716025971,8.360508713870578,8.37934518694867
UGGT1,9.591996426585924,9.739847550321054,9.638948525224139,9.785799831767784,9.856089264270159,9.589701641161176,9.88627518731367,10.056384394452072,9.714631263756134,9.711526438571186,9.660597012263773,9.545043090259766,9.873750543752907,9.745866473933484
HS6ST1,8.611238727826999,8.575815843353366,8.671790797577101,8.442070659603472,8.900358401821931,9.197608717322717,8.583409917387387,8.356539832743282,8.75519760072652,8.417286276665882,8.87456913128628,8.861680093755117,8.439855912549904,8.002395116640498
SMPD4,9.138897995967769,9.152145401955488,8.884418185036266,8.94881344888192,8.916255183500278,9.158689509042139,9.170620299385485,9.032913131020441,9.091691809877956,8.9981610737704,9.058936688771583,8.995303481757494,8.981807598124506,9.079390989585258
MZT2B,7.959909016833743,8.46502200690224,7.464843559711932,7.563991593178114,7.172865995306582,7.969464802675697,7.85574961630782,7.516855797975376,8.3849397366958,8.326664150662305,7.986077560337884,8.183451636698594,7.747818417007204,8.365833689828891
CCDC115,8.730675191956545,8.62081238557334,9.028046865223756,8.963994450723137,9.097283368933107,9.02946442333329,8.791185720687823,8.533801992375645,8.964954003804072,8.800685392021668,9.1539023373295,8.99874860695076,9.076220100725264,8.829994261594207
IMP4,9.148906999374189,9.255630035816006,8.9435963001392,8.988946438923223,9.124907542732297,9.145479576142636,9.039453903685795,9.073640346239644,9.166355769390579,9.091545227228112,9.170734105293858,9.19771798764433,9.07024756749634,9.149408612356305
PTPN18,9.69532249642061,9.300112093692798,9.650296769154695,9.559653609470539,9.574900420298379,9.769225093758026,9.455139376134502,9.41666261463424,9.43903772845666,9.49676782326335,9.746507398727777,9.720125923507899,9.642408284014197,9.546706641711138
ARHGEF4,6.253560286116878,6.3103487439918435,5.715264914828765,5.736618857492564,5.550890029647668,5.802469673825279,5.761024431325275,NA,5.513993798730805,5.524052289467662,6.584518298682013,6.482072250242171,6.1444378402525075,6.154130036839096
FAM168B,11.10248313476581,11.123548979643504,11.129285589937234,11.215356442949352,11.319871931695507,11.278069313619254,11.14777723173392,11.090833871368913,11.23479478853014,11.238279500579479,11.159643842303938,11.174454126866538,11.217347497120839,11.114497818402532
PLEKHB2,12.068822331783652,12.187329414582445,12.202581962081675,12.204691228923535,12.346141221705102,12.050885241892905,12.037065633264577,12.269878864797738,12.247087199033762,12.377822711525612,12.111109403605903,12.135367288386787,12.294480737199384,12.088057355106185
MZT2A,7.103524686231202,7.339540699385298,6.646854698672495,6.598142157048827,6.297285943990257,6.607110001586614,6.6201581341859566,6.508053126866203,7.3893298718218094,7.063179395443909,7.015633480444803,7.004905704101601,6.723496563781559,7.091714990466761
SMPD4BP,7.816572725114293,7.98087687476418,7.536487991810295,7.402512912157826,7.6619960630420625,8.139011075294034,8.034525665937148,7.541952590761616,7.090194081898401,7.3396452122081985,7.630469731682849,7.707113483533094,7.801681071442234,7.996561994408401
CCDC74A,5.5861490441179775,5.8878411358039475,6.025237806551933,5.871542494248324,5.734242303395165,6.026522066733641,5.9708253837403245,6.005270134361233,5.47535862232443,5.892288886446815,6.09330994425687,6.048965820182069,5.765164644279716,5.567368374846117
GPR39,6.3259261474087705,6.196060518016958,6.620720604891318,6.126673671413352,6.6864823395877,6.094088650834273,6.269582124774226,6.20702935235173,5.624054155197136,6.185389915726715,6.480355899059944,6.70090345634722,6.407052959183009,6.1330155368106
LYPD1,6.08029475263649,6.607230206937855,6.005175013362109,5.783009656480564,5.550890029647668,5.290605997506114,5.9511661069763395,6.668589197138127,5.1221971454995074,6.243161054299565,6.299773759717498,5.84971366242419,6.1444378402525075,5.502992523349274
NCKAP5,8.163202092375473,7.99233692633325,7.838130317831533,7.878991485681224,7.917121678775812,7.844243715697596,7.699561584863405,7.516855797975376,7.636966871441421,7.7008850568417575,7.499553067719516,7.278717045662342,7.899239695589541,7.842497699977729
MGAT5,10.066607670872228,10.146028067602709,10.149082933131057,10.020506524340936,10.494299477866724,10.425012373482742,9.976560353514271,10.106311591841406,10.267558053519688,10.051781223866675,9.665694908778507,9.913223717702165,9.952705312171263,10.082383992552044
ACMSD,11.133562611111847,10.96026749165104,11.267820418511443,11.226414848237853,11.235590402877948,11.244389546829817,10.830279906877939,10.822113761412579,10.919329601713992,10.736944664183964,11.166852841337915,11.292140414430412,11.020782890901009,11.259764090842216
CCNT2,9.285829800927631,9.44059296378518,9.255256890913417,9.231969110120287,9.272999741893928,9.102376133135204,9.519960910697359,9.50439679333,9.321434830373454,9.326824955699854,9.011673612337505,9.212629253689277,9.274524704280198,9.3842043438193
RAB3GAP1,9.747633726852774,9.74493774709518,9.766592325568206,9.886170347758137,9.929984836323259,9.755379019097473,9.799611679722995,10.016652813523498,9.95473201700885,9.875769085654158,9.699228158180402,9.636345182080651,9.842553821539488,9.721319172289485
ZRANB3,6.28294363298124,6.114506925861686,6.329484518557077,6.5043431076848215,6.2579054771015805,5.931210180347225,6.119141010090427,6.075705228699999,6.100940842560849,5.6993954307649695,6.246331327294085,5.966917071346833,6.4567349167287365,6.154130036839096
R3HDM1,8.151301923628486,7.998032994560974,8.188793057518117,8.119422148120387,8.288409278899094,8.328608111152834,8.193570707287291,7.912865372789122,8.177962606850405,8.10310421359104,8.193256268714736,8.201503281955292,8.223711712471571,8.213241441898115
UBXN4,10.937327218509504,11.034896015320202,10.914828009264026,10.920813670328657,11.006029269152753,10.816192229095433,10.911363055484726,11.055687484527082,10.93809699474121,11.0325048414793,10.704608410503935,10.818671296482533,10.92750713976582,10.924814806225514
MCM6,7.657408519115142,7.922170004471036,7.942040893632091,7.90544400712893,8.29328697540946,8.033968393793286,7.6146320137408825,7.912865372789122,8.078359786045239,8.031135168017721,7.704993358182177,7.537466843744413,7.777447041728779,7.5316295484677465
DARS1,9.89406692740125,9.751696859010105,10.006245224220292,9.96373918442148,10.012162123552814,9.732591814872881,9.83356265199321,9.823786063157284,9.866044647053732,9.805602537114632,9.90866020434166,9.799307198051542,9.95053937279818,9.957332226931756
CXCR4,6.852301990021699,7.578781486704175,6.895987758977631,7.177893627608546,6.479515983803102,7.031490552596475,6.70477234991648,6.853694138136179,6.418579834772306,6.78061270419437,6.190832792335568,6.750791627463082,6.203837217876634,7.266703591178304
THSD7B,5.410914922144508,5.812262959081945,6.045025419550683,5.760000714749092,6.610352393336225,6.461207137523509,6.4484986652237275,6.2277998506969325,5.726310092404541,5.962760997426146,6.3343329722066155,6.247367375461847,6.302241635365467,5.826049637263763
HNMT,10.235804848714542,9.936570579493436,10.789199977283056,10.700602659421294,10.587589295705142,10.185309352110247,9.977775371227475,9.734078890122861,10.295549499145581,10.18671949000788,10.464424932288614,10.511352695447988,10.539410503666021,10.128453197471162
SPOPL,8.291626530631904,8.44430990484709,8.422317341591183,8.44568008067232,8.599278128482455,8.191370268689338,8.627428025732824,8.657608175100494,8.519197414206827,8.59419888985226,8.197955678861645,8.473217624049616,8.61964102920136,8.228252532064294
AC092620.1,5.844455100150071,5.9828216967283865,5.810826518198031,5.8499133940167205,5.817861229438183,5.6611051513675825,5.761024431325275,6.248275555053954,5.435660264014835,6.125208544767203,5.533305432384667,5.253480290360894,5.70476331081996,5.658846889320987
NXPH2,5.3566734448414355,5.936112911830039,6.6725237901879595,6.4187851484799,6.758795531241107,5.881083976529691,6.420177989972711,6.541621279561792,6.245708450836435,6.352194562180596,6.6129480540137084,6.176125566405727,6.7733645165503535,5.658846889320987
LRP1B,6.498669219608669,6.815112582533098,6.746899503776882,6.963008675004778,6.6864823395877,6.220410871169907,6.773547301839608,6.5744261066988425,6.049266303512681,6.453563586648315,6.3343329722066155,5.61846446783319,6.2748042586056805,6.31276569111013
KYNU,8.379259103490115,8.05378992272018,8.60670704898263,8.628285409234644,8.85489232336676,8.650004696643839,8.321579315373837,8.248884518797363,8.584185523877421,8.466624141818338,8.435353686703634,8.33831930868674,8.781922341736001,8.432160232754407
GTDC1,8.048120367476825,7.860972496242306,8.17538958793663,8.096644880288695,8.150062254243599,7.987344634601834,7.8398013808232445,7.912865372789122,7.992041994397033,7.9292266699123655,8.105939101407634,7.92557219321654,8.06458255795613,7.899874346497393
